what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321904354479
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904360402
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904368098
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904371057
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904372185
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321904376326
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904402565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904402633
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321904402641
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904407182
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904408228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904408250
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904410894
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321904438967
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321904449415
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904450684
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904450755
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321904450763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904454668
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904456421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904456440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904458724
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321904511729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904564101
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904564124
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1321904564147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904565335
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904565380
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321904565388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904570570
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904572324
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904572346
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904573893
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904573916
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904576924
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321904590814
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904609661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904612238
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321904646967
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321904651086
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321904676936
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321904682058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321904807660
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1321904813957
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904817842
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904817884
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1321904817906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904820072
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904820157
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321904820165
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904823615
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904825113
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904825133
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904828290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904828314
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904831310
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321904844956
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321904848711
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321904849773
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1321904858570
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1321904861144
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321904864047
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321904865486
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904866823
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904866864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1321904866887
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321904868692
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904868695
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904873580
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904879095
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904879548
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904879569
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904881070
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904881088
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904889173
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904889193
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904890962
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904896646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904897949
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904899531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904921316
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904921335
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904924947
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904936578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904936698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904947732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904948801
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321904949203
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321904949321
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1321904949551
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1321904949551
stopped,bundle,org.dyno.visual.swing.borders,0.9.12.I20090506-2220,"org.dyno.visual.swing.borders",1321904949552
stopped,bundle,org.dyno.visual.swing.grouplayouts,0.9.12.I20090506-2220,"org.dyno.visual.swing.grouplayouts",1321904949552
stopped,bundle,org.dyno.visual.swing.layouts,0.9.12.I20090527-2200,"org.dyno.visual.swing.layouts",1321904949553
stopped,bundle,org.dyno.visual.swing.parser,0.9.12.I20090522-2330,"org.dyno.visual.swing.parser",1321904949553
stopped,bundle,org.dyno.visual.swing.types,0.9.12.I20090527-2200,"org.dyno.visual.swing.types",1321904949553
stopped,bundle,com.cloudgarden.jigloo,4.6.6,"com.cloudgarden.jigloo",1321904949553
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1321904949554
stopped,bundle,org.eclipse.epp.mpc.ui,1.0.0.v20100611-0430,"org.eclipse.epp.mpc.ui",1321904949554
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1321904949554
stopped,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1321904949554
stopped,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1321904949555
stopped,bundle,org.eclipse.equinox.security.ui,1.0.200.v20100503,"org.eclipse.equinox.security.ui",1321904949555
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1321904949556
stopped,bundle,org.eclipse.jsch.ui,1.1.300.I20100505-1245,"org.eclipse.jsch.ui",1321904949556
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1321904949589
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1321904949589
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1321904949591
stopped,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1321904949591
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1321904949592
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1321904949592
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1321904949592
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1321904949592
stopped,bundle,net.sf.fjep.fatjar,0.0.31,"net.sf.fjep.fatjar",1321904949592
stopped,bundle,org.dyno.visual.swing.lnfs,0.9.12.I20090506-2220,"org.dyno.visual.swing.lnfs",1321904949593
stopped,bundle,org.dyno.visual.swing.widgets,0.9.12.I20090527-2200,"org.dyno.visual.swing.widgets",1321904949593
stopped,bundle,org.dyno.visual.swing,0.9.12.I20090527-2200,"org.dyno.visual.swing",1321904949593
stopped,bundle,de.loskutov.anyedit.AnyEditTools,2.4.0.201101292156,"de.loskutov.anyedit.AnyEditTools",1321904949593
stopped,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1321904949649
stopped,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1321904949650
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1321904949673
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1321904949673
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1321904949674
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1321904949674
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1321904949674
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1321904949675
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1321904949676
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.0.v20100427,"org.eclipse.ui.cheatsheets",1321904949676
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1321904949677
stopped,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1321904949678
stopped,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1321904949709
stopped,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1321904949710
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1321904949710
stopped,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1321904949710
