what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886499283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886499305
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886499317
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886499340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1321886499360
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886510355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886510375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886510387
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886510409
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1321886510428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886519221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886519241
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1321886519260
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886520701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886520777
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321886520785
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321886541618
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321886568692
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321886577821
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886582135
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886582220
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321886582227
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321886588554
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1321886590353
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321886590353
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1321886590819
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1321886590820
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886593425
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886660193
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886663026
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886673411
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321886673472
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321886673515
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1321886677212
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1321886677232
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886680538
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886685076
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321886685423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886728899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886734356
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321886734385
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321886737472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321886742105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321886750284
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321886825644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886826831
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886827042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886843856
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886843884
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886843895
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886843915
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1321886843937
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1321886897302
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1321886902811
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886920276
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321886920302
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1321886920346
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1321886921524
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321886948278
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321886959853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887023312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887023342
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887023353
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887023373
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1321887023405
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1321887035698
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887037850
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887039711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887039730
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887039741
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887039761
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1321887039779
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887046087
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887047373
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887050239
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887050259
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887050271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887050294
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1321887050314
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1321887197428
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321887200178
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321887201826
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321887208572
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887314686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887314706
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887314717
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887314738
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1321887314758
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887415333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887415353
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887415363
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887415385
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1321887415418
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887434340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887434371
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887434382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887434404
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1321887434422
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887485445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887485479
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887485489
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887485509
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1321887485529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887490252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887490271
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887490283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887490305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1321887490327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887629494
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887629515
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1321887629533
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321887660150
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321887703968
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887706909
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887711829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887752988
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887753023
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887753034
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887753055
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1321887753076
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321887812884
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887814148
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887814804
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887815325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887815788
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887816276
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887816765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887817309
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887817837
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887818389
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887818901
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887819404
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321887867426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887869149
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887872230
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887873462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887874662
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887875861
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887876781
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887877724
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887878749
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887880444
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887882844
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321887884060
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321887941810
